report_id,bug_id,bug_category,severity,recurrent,bug_create_time,bug_page,title,description,img_url,test_case_name,test_case_front,test_case_behind,test_case_description
6055822046e0fb000deb06c8,60558fe946e0fb000deb0ca1,性能,3,小概率复现,2021/3/20 6:02,优麒麟-性能-性能,开关机小概率性时间过长,除去首次开机时间过长，在多次开关机测试中，且无任何后台，几率性出现开关机时间过长，输入密码进入页面时，进入桌面也会有延迟，大概3s-5s,"http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616220104293/1616220104293_2CRZH70ZNQQU$%GJF~TRF8S.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616220114374/1616220114374_OB$FNN`6NFM3TQ2~21KZU[J.png",优麒麟-开机是否正常进入系统,1.用户已安装好系统,"1.用户已正常安装好系统
2.开机测试",可以正常进入系统登陆界面
6055822046e0fb000deb06c8,6055918846e0fb000deb0d5b,用户体验,2,必现,2021/3/20 6:09,优麒麟-功能性-功能性,开机桌面自动打开ubuntukylin目录,"1.开机输入密码
2.进入桌面自动打开该文件夹，排除关机时该文件夹未关闭",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616220334983/1616220334983_7~MYJ`WC9$%V(L}FRXJJ7J2.png,优麒麟-测试用户桌面显示是否正常,"1.开机进入系统桌面
2.等待系统桌面加载完成","1.开机进入系统桌面
2.等待系统桌面加载完成",图标显示正常，没有其他页面
6055822046e0fb000deb06c8,6055952746e0fb000deb0ee3,用户体验,2,大概率复现,2021/3/20 6:24,优麒麟-功能性-功能性,开机桌面自动打开ubuntukylin目录,"1.开机输入密码
2.进入桌面自动打开该文件夹，排除关机时该文件夹未关闭
3.再次测试问题依旧存在",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616221402321/1616221402321_1.png,优麒麟-测试用户桌面显示是否正常,"1.开机进入系统桌面
2.等待系统桌面加载完成","1.开机进入系统桌面
2.等待系统桌面加载完成",图标显示正常，没有其他页面
6055822046e0fb000deb06c8,6055942a46e0fb000deb0e79,功能不完整,3,必现,2021/3/20 6:20,优麒麟-功能性-功能性,天气功能无定位功能或定位功能无效,"1.点击右下角天气按钮
2.默认位置为“北京”，无定位功能或定位功能无效
3.如需更改城市，需用户自行在收藏添加，再切换到用户输入的城市
功能不完整，影响用户体验",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616221215463/1616221215463_DW_$BRF{~(~J)V_E_4F~LZE.png,优麒麟-测试任务栏按钮是否正常,1.用户已经登陆进入桌面,"1.开机进入系统桌面
2.等待系统桌面加载完成",任务按按钮各项功能正常，对应功能正常
6055822046e0fb000deb06c8,6055991e46e0fb000deb105d,用户体验,1,必现,2021/3/20 6:41,普华-性能-性能,系统时间首次联网更新较慢,"1.首次进入系统
2.桌面上的系统显示时间与当前时间不一致，需用户等一段时间才自动更新至网络时间
联网后，时间更新优先级较低",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616222387675/1616222387675_2.png,优麒麟-测试任务栏按钮是否正常,1.用户已经登陆进入桌面,"1.开机进入系统桌面
2.等待系统桌面加载完成",任务按按钮各项功能正常，对应功能正常
6055822046e0fb000deb06c8,6055984746e0fb000deb1003,功能不完整,3,必现,2021/3/20 6:37,优麒麟-功能性-功能性,分辨路无法保存 ,"1.修改分辨率为1280*1024
2.重启后分辨率为系统分辨率1920*1080
无法保存用户设定的分辨率","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616221769786/1616221769786_1.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616221775604/1616221775604_2.png",优麒麟-测试控制面板各项功能是否可用,"1.开机进入系统桌面
2.等待系统桌面加载完成","1.开机进入系统桌面
2.等待系统桌面加载完成
3.打开控制面板",各项功能正常使用，用户可以进行修改调整
6055822046e0fb000deb06c8,60559afb46e0fb000deb114c,性能,2,必现,2021/3/20 6:49,优麒麟-性能-性能,管理员账户-密码时效卡顿,"1.进入优麒麟系统 
2.进入系统设置 
3.点击账户 
4.点击密码时效
5.会出现5s-10s的卡顿，才会出现设置密码有效期弹框",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616222965962/1616222965962_4.png,优麒麟-测试控制面板各项功能是否可用,"1.开机进入系统桌面
2.等待系统桌面加载完成","1.开机进入系统桌面
2.等待系统桌面加载完成
3.打开控制面板",各项功能正常使用，用户可以进行修改调整
6055822046e0fb000deb06c8,6055a71c46e0fb000deb198a,功能不完整,3,必现,2021/3/20 7:41,优麒麟-功能性-功能性,控制面板搜索框搜索后进行其他操作，关键词依旧存在,"1.控制面板搜索框搜索后，点击其他的应用设置
2.搜索框上关键字依旧存在",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616225985108/1616225985108_4.png,优麒麟-测试控制面板各项功能是否可用,"1.开机进入系统桌面
2.等待系统桌面加载完成","1.开机进入系统桌面
2.等待系统桌面加载完成
3.打开控制面板",各项功能正常使用，用户可以进行修改调整
6055822046e0fb000deb06c8,6055a06546e0fb000deb13b8,用户体验,3,大概率复现,2021/3/20 7:12,普华-性能-性能,开关机时间过长,"重启时间过长，等待大约1分钟
正常开关机时间也过长，严重影响用户体验",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616224355377/1616224355377_33.png,普华-开机是否正常进入系统,1.用户已安装好系统,"1.用户已正常安装好系统
2.开机测试",可以正常进入系统登陆界面
6055822046e0fb000deb06c8,6055a27346e0fb000deb1527,用户体验,3,必现,2021/3/20 7:21,普华-功能性-功能性,勾选“自动设定日期和时间”更新延迟过大,"1.打开系统设置
2.找到“日期和时间”
3.勾选”自动自动设定日期和时间“
4.年月日实时更新，时分秒延迟更新约2-3分钟
系统并为默认开启该选项，影响用户体验",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616224878603/1616224878603_22.png,普华-开机是否正常进入系统,1.用户已安装好系统,"1.用户已正常安装好系统
2.开机测试",可以正常进入系统登陆界面
6055822046e0fb000deb06c8,6055a3fd46e0fb000deb169e,用户体验,4,必现,2021/3/20 7:27,普华-性能-性能,鼠标执行相应操作，操作超过显示边缘，出现卡顿,"鼠标操作时（拉文件夹等操作）超过或者触碰及边缘时
出现卡顿3s左右才恢复正常",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616225271284/1616225271284_1.png,普华-开机是否正常进入系统,1.用户已安装好系统,"1.用户已正常安装好系统
2.开机测试",可以正常进入系统登陆界面
6055822046e0fb000deb06c8,6055a59b46e0fb000deb17fb,页面布局缺陷,3,必现,2021/3/20 7:34,普华-易用性-易用性,无控制面板选按钮,"1.打开启动器，并未发现控制面板按钮
2.打开相应的设置，标题显示  XX-控制面板",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616225688849/1616225688849_1 (2).png,普华-开机是否正常进入系统,1.用户已安装好系统,"1.用户已正常安装好系统
2.开机测试",可以正常进入系统登陆界面
6055822046e0fb000deb06c8,6055a95b46e0fb000deb1b7c,其他,1,其他,2021/3/20 7:50,评价-评价-评价,综合而言，我认为优麒麟排第一位，普华排第二位,经过测试，优麒麟易用性明显高于普华，流畅性普华略微优胜优麒麟，但是普华的bug相对于有麒麟较多。综合而言，我认为优麒麟排第一位，普华排第二位；,,评价,1,1,经过测试，优麒麟易用性明显高于普华，流畅性普华略微优胜优麒麟，但是普华的bug相对于有麒麟较多。综合而言，我认为优麒麟排第一位，普华排第二位；
6055826b46e0fb000deb06ca,6055837346e0fb000deb0710,页面布局缺陷,2,必现,2021/3/20 5:09,普华-性能-性能,系统时间显示异常,"1.进入系统
2.桌面上的系统显示时间与当前时间不一致",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616216940056/1616216940056_普华时间.png,测试普华系统的系统时间显示是否正常,成功登陆进入系统,"1.成功进入系统
2.查看桌面上的系统显示时间是否与当前时间一致",桌面上的系统显示时间与当前时间一致
6055826b46e0fb000deb06ca,6055850446e0fb000deb07c0,功能不完整,3,必现,2021/3/20 5:15,普华-可靠性-可靠性,普华系统输入法无法切换,"1.进入系统
2.点击搜索
3.输入文本时，输入不能正确切换。系统设置中默认输入法不能切换",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616217343650/1616217343650_普华输入法切换.png,测试普华系统的输入法是否正常,"1.进入系统
2.打开文本进行输入","1.进入系统
2.打开文本进行输入
3.查看输入法是否存在问题", 能正确切换输入法，且输入正常
6055826b46e0fb000deb06ca,605585b446e0fb000deb081c,功能不完整,3,必现,2021/3/20 5:18,优麒麟-功能性-功能性,优麒麟输入法不能正常切换,"1.进入系统
2.打开文本
3.进行输入，检查输入法切换异常",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616217514738/1616217514738_麒麟输入法.png,测试优麒麟的输入法切换是否正常,"1.进入系统
2.打开文本
","1.进入系统
2.打开文本
3.进行输入，检查输入法切换是否正常",输入法切换正常
6055826b46e0fb000deb06ca,605587f646e0fb000deb0915,功能不完整,3,必现,2021/3/20 5:28,优麒麟-兼容性,优麒麟系统设置中不能进行屏幕缩放,"1.进入系统
2.打开“设置”
3.点击“系统”选项
4.进入“显示器界面”
5.切换“屏幕缩放”比例，屏幕未能出现相应变化","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616218090281/1616218090281_s1.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616218097759/1616218097759_s2.png",测试优麒麟系统设置中屏幕缩放是否异常,"1.进入系统
2.打开“设置”
3.点击“系统”选项
4.进入“显示器界面”","1.进入系统
2.打开“设置”
3.点击“系统”选项
4.进入“显示器界面”
5.切换“屏幕缩放”比例",屏幕缩放按照相应比例进行变化
6055826b46e0fb000deb06ca,60558b6b46e0fb000deb0aab,功能不完整,4,必现,2021/3/20 5:43,普华-功能性-功能性,普华系统音量里抓取设备音量无法修改,"1.进入普华操作系统
2.进入桌面
3.点击音量按钮
4.无法修改抓取设备音量，按钮无法拉动调节",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616218928209/1616218928209_3.png,测试普华音量调节是否正常,"1进入系统
2找到桌面的音量按钮
","1进入系统
2找到桌面的音量按钮
3.调节音量",音量可以正确调节
6055826b46e0fb000deb06ca,60558cf946e0fb000deb0b30,功能不完整,3,必现,2021/3/20 5:49,普华-功能性-功能性,普华系统的系统图标不能修改,"1.进入系统
2.打开“设置”
3.点击“外观”-“图标”
4.选择不同的图标样式进行修改，但无法修改图标样式","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616219367385/1616219367385_图标1.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616219378720/1616219378720_Q图标2.png",测试普华系统的系统图标是否可以正常切换,"1.进入系统
2.打开“设置”
3.点击“外观”-“图标”
","1.进入系统
2.打开“设置”
3.点击“外观”-“图标”
4.选择不同的图标样式进行修改",图标随着选择修改的样式发生改变
6055826b46e0fb000deb06ca,6055918a46e0fb000deb0d5e,功能不完整,3,必现,2021/3/20 6:09,优麒麟-可靠性-可靠性,优麒麟系统设置中的日期显示与桌面显示的日期不一致,"1.进入系统
2.打开“设置”
3.点击“时间和日期”
4.点击“语言和地区”
5.“语言和地区“界面显示的日期与桌面上显示的日期不同",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616220548008/1616220548008_日期.png,测试优麒麟系统设置中的日期显示与桌面显示是否一致,"1.进入系统
2.打开“设置”
3.点击“时间和日期”
4.点击“语言和地区”","1.进入系统
2.打开“设置”
3.点击“时间和日期”
4.点击“语言和地区”
5.查看“语言和地区界面”的日期是否与桌面上显示的日期相同",“语言和地区”界面显示的日期与桌面上显示的日期相同
6055826b46e0fb000deb06ca,6055932f46e0fb000deb0df8,功能不完整,3,必现,2021/3/20 6:16,优麒麟-功能性-功能性,优麒麟系统设置中的鼠标移动速度不能改变,"1.进入系统
2.打开“设置”
3.点击“设备”-“鼠标”
4.改变指针速度无效，不发生对应改变","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616220960262/1616220960262_鼠标.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616220970204/1616220970204_鼠标1.png",测试优麒麟系统设置中的鼠标移动速度是否可以改变,"1.进入系统
2.打开“设置”
3.点击“设备”-“鼠标”","1.进入系统
2.打开“设置”
3.点击“设备”-“鼠标”
4.改变指针速度",指针速度发生相应的改变
6055826b46e0fb000deb06ca,6055950546e0fb000deb0ed4,功能不完整,4,必现,2021/3/20 6:24,普华-功能性-功能性,普华系统的“添加部件”功能无法使用,"1.进入系统
2.鼠标右键桌面
3.点击“添加部件”
4.选择“便签”等部件进行添加（拖动到桌面），但是无法成功添加，桌面上没有出现相应部件","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616221423430/1616221423430_部件1.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616221431255/1616221431255_部件2.png",测试普华系统的“添加部件”功能能否正常使用,"1.进入系统
2.鼠标右键桌面
3.点击“添加部件”","1.进入系统
2.鼠标右键桌面
3.点击“添加部件”
4.选择“便签”等部件进行添加（拖动到桌面）",部件成功添加到桌面
6055826b46e0fb000deb06ca,6055986046e0fb000deb1009,性能,3,必现,2021/3/20 6:38,普华-功能性-功能性,"普华系统""新建会话""功能不能使用","1.进入系统
2.鼠标右击桌面
3.点击”锁定屏幕“
4.屏幕锁定后，点击”新建会话“后，无反应，无法新建会话",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616222296311/1616222296311_新建会话.png,"测试普华系统""新建会话""功能是否可以正常使用","1.进入系统
2.鼠标右击桌面
3.点击”锁定屏幕“","1.进入系统
2.鼠标右击桌面
3.点击”锁定屏幕“
4.屏幕锁定后，点击”新建会话“",成功新建会话
6055826b46e0fb000deb06ca,60559c4146e0fb000deb11ba,功能不完整,2,必现,2021/3/20 6:54,普华-功能性-功能性,普华系统的”刷新桌面“功能无法使用,"1.进入系统
2.右击桌面
3.点击”刷新桌面“后，桌面没有刷新。该功能无法使用",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616223276988/1616223276988_z刷新.png,测试普华系统的”刷新桌面“功能是否可以使用,"1.进入系统
","1.进入系统
2.右击桌面
3.点击”刷新桌面“",桌面刷新
6055826b46e0fb000deb06ca,60559e6746e0fb000deb12dd,功能不完整,2,必现,2021/3/20 7:04,优麒麟-功能性-功能性,优麒麟系统桌面排列方式无效,"1.进入系统
2.鼠标右击桌面
3.点击排列方式
4.选择不同的排列方式，但是桌面排列方式不发生相应改变。","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616223827516/1616223827516_排列1.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616223836179/1616223836179_排列2.png",测试优麒麟系统桌面排列方式是否可用,"1.进入系统
","1.进入系统
2.鼠标右击桌面
3.点击排列方式
4.选择不同的排列方式",桌面图标按照相应的排列方式进行排列
6055826b46e0fb000deb06ca,6055a33846e0fb000deb15e2,用户体验,4,必现,2021/3/20 7:24,普华-性能-性能,普华桌面无法放大,"1.进入系统
2.点击右上角放大按钮，但是桌面没有放大",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616225074427/1616225074427_桌面大小.png,普华系统桌面无法放大,1.进入系统,"1.进入系统
2.点击右上角放大按钮",桌面顺利放大
6055826b46e0fb000deb06ca,6055a4fb46e0fb000deb176a,安全,5,必现,2021/3/20 7:32,普华-功能性-功能性,普华系统进入系统的密码验证无效,"1.进入系统
2.鼠标右击桌面
3.点击锁定屏幕
4.输入任意密码，点击解锁，即可进入系统。并且不输入密码，直接点击解锁，也可以直接进入系统。安全验证失效","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616225517194/1616225517194_解锁1.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616225525643/1616225525643_解锁2.png",测试普华系统进入系统的密码验证是否存在异常,1.进入系统,"1.进入系统
2.鼠标右击桌面
3.点击锁定屏幕
4.输入密码，点击解锁",输入正确的密码后，并成功解锁
6055826b46e0fb000deb06ca,6055ab8f46e0fb000deb1d7d,功能不完整,4,必现,2021/3/20 8:00,优麒麟-性能-性能,优麒麟自动关机功能无法使用,"1.进入系统
2.点击右下角按钮
3.选择”自动关机“
4.输入关机时间，在对应时间没有关机",,测试优麒麟自动关机功能是否可以使用,"1.进入系统
2.点击右下角按钮
3.选择”自动关机“","1.进入系统
2.点击右下角按钮
3.选择”自动关机“
4.输入关机时间",在相应时间自动关机
6055826d46e0fb000deb06cb,605583a546e0fb000deb0729,功能不完整,3,必现,2021/3/20 5:09,优麒麟-兼容性-兼容性,优麒麟更改分辨率可能会出现兼容问题,在某些型号显卡下，优麒麟系统的分辨率调节可能不兼容，如图,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616216993986/1616216993986_1.png,测试优麒麟能否修分辨率,"1：已经安装好麒麟系统
2:成功登入用户界面
3：打开设置","1：登入用户
2：打开设置
3：调整分辨率",能够正常调节分辨率，并且不存在兼容问题
6055826d46e0fb000deb06cb,6055849b46e0fb000deb0799,功能不完整,4,必现,2021/3/20 5:14,优麒麟-功能性-功能性,麒麟系统设置鼠标速度失效,优麒麟调整鼠标速度后，鼠标速度不会变，还是原来的速度,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616217205018/1616217205018_2.png,测试优麒麟的鼠标设置能否生效,"1：已经安装优麒麟系统
2：成功登入用户界面","1:登入用户界面
2:打开设置
3：调整鼠标设置",鼠标设置后，对鼠标的更改能够正常生效
6055826d46e0fb000deb06cb,6055856746e0fb000deb07ec,功能不完整,4,必现,2021/3/20 5:17,优麒麟-功能性-功能性,麒麟打开金山文字缺少字体,优麒麟打开金山文字应用后，显示缺失系统字体,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616217415923/1616217415923_3.png,测试优麒麟是否能正常打开应用,"1：已安装优麒麟
2：已经登入用户界面
3：已安装一些应用","1：登入用户界面
2：打开应用",能够正常打开应用，并且兼容性较好
6055826d46e0fb000deb06cb,6055868c46e0fb000deb0887,功能不完整,4,必现,2021/3/20 5:22,优麒麟-功能性-功能性,切换语言之后，分辨率设置不能保存，会被还原为默认分辨率,在更改语言后，再次登录用户，之前所设置的分辨率会被还原为默认分辨率，如第一张图为1400*900，第二张图为2560*1660,"http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616217652591/1616217652591_4.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616217660852/1616217660852_4-2.png",测试优麒麟对设置的保存功能,"1：已经安装有优麒麟
2：用户登入界面
3：已经做出某些修改并保存","1：登入用户界面
2：做出一些不影响之前已经修改的设置的操作",设置能够正常保存
6055826d46e0fb000deb06cb,6055879f46e0fb000deb08ee,功能不完整,4,必现,2021/3/20 5:26,优麒麟-功能性-功能性,重新启动后，系统分辨率不能保存为调整后的分辨率，会恢复到默认分辨率 ,之前的分辨率为：1440*900，系统重启后，成了默认分辨率,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616217914314/1616217914314_5.png,测试优麒麟重新启动后能否保存设置,"1：已经安装有优麒麟
2：用户登入界面
3：已经做出某些修改并保存","1：登入用户界面
2：重新启动系统
3：对比设置是否发生改变",重启系统后，设置仍被保留，且不发生改变
6055826d46e0fb000deb06cb,6055884046e0fb000deb0940,功能不完整,4,无规律复现,2021/3/20 5:29,优麒麟-功能性-功能性,选择中文后，有些地方还是英文,优麒麟选择中文语言后，有些地方还是使用的英文提示,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616218154513/1616218154513_6.png,测试优麒麟的语言设置功能是否完善,"1：已经安装有优麒麟
2：用户登入界面
3：已经选择一个系统语言","1：登入用户界面
2：测试语言是否正常",所有信息均为所选语言
6055826d46e0fb000deb06cb,6055891b46e0fb000deb09a9,功能不完整,4,必现,2021/3/20 5:33,优麒麟-功能性-功能性,调整屏幕的冷暖设置没有作用,图1为调整前的屏幕冷暖，图2为调整后，调整前后屏幕冷暖并没有变化,"http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616218328959/1616218328959_7.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616218338578/1616218338578_7-2.png",测试优麒麟屏幕设置功能,"1：已经安装有优麒麟
2：用户登入界面","1：打开设置界面
2：调整屏幕设置",屏幕的设置能够正常执行
6055826d46e0fb000deb06cb,605589c546e0fb000deb09dd,功能不完整,4,必现,2021/3/20 5:36,优麒麟-功能性-功能性,优麒麟系统监视器cpu使用率与空闲率加起来不是100%,系统监视器cpu使用率与空闲率加起来不是100%，且空闲率始终为22%,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616218515884/1616218515884_8.png,测试优麒麟的系统资源监视器数据是否正常,"1：已经安装有优麒麟
2：用户登入界面","1：登入用户界面
2：打开资源监视器",资源监视器数据一切正常
6055826d46e0fb000deb06cb,60558b4646e0fb000deb0a91,功能不完整,3,必现,2021/3/20 5:42,优麒麟-可靠性-可靠性,优麒麟对文件属性描述错误,在文件属性界面中，优麒麟对文件的属性描述错误，文件属性中file后有3个/，地址描述错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616218944385/1616218944385_9.png,测试优麒麟对文件属性描述是否正确,"1：已经安装有优麒麟
2：用户登入界面","1:登入用户界面
2：打开文件属性",对文件属性描述正确
6055826d46e0fb000deb06cb,60558c0546e0fb000deb0aea,用户体验,3,必现,2021/3/20 5:45,优麒麟-可靠性-可靠性,优麒麟添加新用户后，新用户桌面产生额外desktop文件,优麒麟添加新用户后，新用户桌面产生额外desktop文件，没有达到预期效果,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616219128055/1616219128055_10.png,测试优麒麟添加新用户的功能,"1：已经安装有优麒麟
2：用户登入界面","1:登入用户界面
2：创建一个新的用户
3：切换至新用户界面",新用户界面能正常进入，并且没有异常
6055826d46e0fb000deb06cb,60558cb946e0fb000deb0b24,功能不完整,3,必现,2021/3/20 5:48,优麒麟-功能性-功能性,优麒麟切换至汉语输入法不能输入汉语,在浏览器（或其他输入框下）切换至汉语输入法后，不能输入汉语文字,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616219318204/1616219318204_11.png,测试优麒麟的英汉输入能否正常工作,"1：已经安装有优麒麟
2：用户登入界面","1：登入用户界面
2：打开浏览器
3：切换输入法进行输入",输入法能够正常工作，能够实现中英文切换
6055826d46e0fb000deb06cb,60558e9f46e0fb000deb0c08,安全,5,必现,2021/3/20 5:56,普华-可靠性-可靠性,普华操作系统安装程序不完善,在前置普华操作系统下，普华操作系统安装程序能被移入回收站，会造成误删情况，导致不能更新,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1616219801487/1616219801487_1.png,测试普华操作系统安装界面功能是否完善,"1：已经安装普华操作系统
2：用户登入界面","1：进入前置安装系统
2：查看各个应用功能",各个应用功能无误
